Sim_ID,W_Grid,W_Cap,W_Social,W_Env,GLOBAL_PERFORMANCE_INDEX,Total_Capex,Total_Revenue_Daily,ROI_10y_Pct,LCOE_USD_kWh,Windfall_Profit_Index,Revenue_Volatility,Self_Sufficiency_Pct,Peak_Coincidence_Pct,Voltage_Deviation_Avg,CO2_Avoided_Tons_Year,Social_Equity_Pct,Gini_Incentivo,Revenue_Disparity_Ratio,Subsidy_Intensity,Private_Investment_Leverage,Incentivized_Carbon_Cost,Grid_Congestion_Max_Pct,Tech_Losses_Total_kWh,Score_ROI_10y_Pct,Score_LCOE_USD_kWh,Score_Windfall_Profit_Index,Score_Revenue_Volatility,Score_Grid_Congestion_Max_Pct,Score_Tech_Losses_Total_kWh,Score_Voltage_Deviation_Avg,Score_Self_Sufficiency_Pct,Score_Peak_Coincidence_Pct,Score_Social_Equity_Pct,Score_CO2_Avoided_Tons_Year,Score_Subsidy_Intensity,Score_Incentivized_Carbon_Cost,Score_Private_Investment_Leverage,Score_Revenue_Disparity_Ratio,Score_Gini_Incentivo
20260129_161748,0.5000,1.0000,1.0000,0.7500,53.1714,1307252.3727,4698.5685,1211.8947,0.0396,604.9474,66.1043,49.9631,31.8330,0.0169,568.1838,100.0000,0.0505,1.4046,787.5300,0.0838,633.9613,3.4024,0.7076,80.8261,50.0000,19.1739,79.3370,69.1279,85.6611,62.2305,50.0000,50.0000,100.0000,50.0000,19.1739,25.9985,6.1029,10.6632,92.4477
20260129_161912,0.5000,1.0000,1.0000,1.0000,46.3807,1307252.3727,5024.9893,1303.0352,0.0396,650.5176,66.1043,49.9631,31.8330,0.0169,568.1838,100.0000,0.1764,1.3686,847.6424,0.0778,844.8165,3.4015,0.6870,86.9026,50.0000,13.0974,79.3370,69.1481,86.6611,25.2788,50.0000,50.0000,100.0000,50.0000,13.0974,1.3857,5.6701,9.7152,51.7975
20260129_162048,0.7500,0.0000,0.0000,0.0000,53.3903,1307252.3727,1412.0657,294.2651,0.0396,146.1325,67.1459,49.9631,31.8330,0.0169,568.1838,67.7942,0.1157,1.0000,182.3003,0.3618,0.0000,2.9316,0.5700,19.6461,50.0000,80.3539,0.0027,79.7917,92.3517,50.2677,50.0000,50.0000,53.7237,50.0000,80.3539,100.0000,26.3642,0.0000,71.3899
20260129_162156,0.7500,0.0000,0.0000,0.2500,53.1439,1307252.3727,1738.4865,385.4056,0.0396,191.7028,67.1459,49.9631,31.8330,0.0169,568.1838,76.9954,0.1268,1.0000,242.4127,0.2721,211.4040,2.5101,0.5672,25.7226,50.0000,74.2774,0.0027,89.3412,92.4897,64.2900,50.0000,50.0000,66.9449,50.0000,74.2774,75.3231,19.8265,0.0000,67.8062
20260129_162345,0.7500,0.0000,0.0000,0.5000,50.5191,1307252.3727,2064.9073,476.5460,0.0396,237.2730,67.1459,49.9631,31.8330,0.0169,568.1838,74.5569,0.1174,1.0000,302.5251,0.2180,422.1232,2.4914,0.5935,31.7991,50.0000,68.2009,0.0027,89.7637,91.2113,58.2379,50.0000,50.0000,63.4410,50.0000,68.2009,50.7261,15.8869,0.0000,70.8353
20260129_162524,0.7500,0.0000,0.0000,0.7500,47.6595,1307252.3727,2391.3281,567.6865,0.0396,282.8432,67.1459,49.9631,31.8330,0.0169,568.1838,71.0156,0.0978,1.0000,362.6375,0.1819,632.4999,2.8574,0.5656,37.8756,50.0000,62.1244,0.0027,81.4729,92.5678,51.4572,50.0000,50.0000,58.3525,50.0000,62.1244,26.1691,13.2535,0.0000,77.1525
20260129_162635,0.7500,0.0000,0.0000,1.0000,47.3649,1307252.3727,2717.7489,658.8270,0.0396,328.4135,67.1459,49.9631,31.8330,0.0169,568.1838,76.9954,0.0487,1.0000,422.7499,0.1560,842.6811,2.8822,0.5847,43.9521,50.0000,56.0479,0.0027,80.9109,91.6400,56.2825,50.0000,50.0000,66.9449,50.0000,56.0479,1.6350,11.3689,0.0000,93.0054
20260129_162749,0.7500,0.0000,0.2500,0.0000,56.5078,1307252.3727,1750.4016,388.7324,0.0396,193.3662,66.7338,49.9631,31.8330,0.0169,568.1838,100.0000,0.1359,1.2396,244.6070,0.2696,0.0000,4.0677,0.7893,25.9444,50.0000,74.0556,31.3909,54.0561,81.6869,72.1115,50.0000,50.0000,100.0000,50.0000,74.0556,100.0000,19.6487,6.3153,64.8593
20260129_162904,0.7500,0.0000,0.2500,0.2500,50.5094,1307252.3727,2076.8224,479.8729,0.0396,238.9364,66.7338,49.9631,31.8330,0.0169,568.1838,100.0000,0.2179,1.1946,304.7194,0.2164,212.5924,4.5814,0.9682,32.0209,50.0000,67.9791,31.3909,42.4199,72.9880,58.8922,50.0000,50.0000,100.0000,50.0000,67.9791,75.1844,15.7725,5.1296,38.3942
20260129_163032,0.7500,0.0000,0.2500,0.5000,56.3389,1307252.3727,2403.2431,571.0133,0.0396,284.5067,66.7338,49.9631,31.8330,0.0169,568.1838,100.0000,0.0531,1.1639,364.8317,0.1808,424.2180,2.8874,0.5918,38.0974,50.0000,61.9026,31.3909,80.7930,91.2938,76.4907,50.0000,50.0000,100.0000,50.0000,61.9026,50.4816,13.1737,4.3187,91.5766
20260129_163140,0.7500,0.0000,0.2500,0.7500,52.2743,1307252.3727,2729.6639,662.1538,0.0396,330.0769,66.7338,49.9631,31.8330,0.0169,568.1838,100.0000,0.1275,1.1415,424.9441,0.1552,635.2911,3.2620,0.5809,44.1739,50.0000,55.8261,31.3909,72.3074,91.8237,76.5725,50.0000,50.0000,100.0000,50.0000,55.8261,25.8433,11.3102,3.7292,67.5848
20260129_163408,0.7500,0.0000,0.2500,1.0000,46.9730,1307252.3727,3056.0847,753.2942,0.0396,375.6471,66.7338,49.9631,31.8330,0.0170,568.1838,100.0000,0.1572,1.1245,485.0565,0.1360,846.0190,2.8669,0.5601,50.2504,50.0000,49.7496,31.3909,81.2585,92.8352,23.9108,50.0000,50.0000,100.0000,50.0000,49.7496,1.2453,9.9085,3.2813,57.9876
20260129_163553,0.7500,0.0000,0.5000,0.0000,58.5823,1307252.3727,2088.7374,483.1997,0.0396,240.5998,66.4848,49.9631,31.8330,0.0169,568.1838,100.0000,0.1240,1.4792,306.9136,0.2149,0.0000,2.9947,0.5339,32.2427,50.0000,67.7573,50.3557,78.3624,94.1092,49.7472,50.0000,50.0000,100.0000,50.0000,67.7573,100.0000,15.6598,12.6307,68.6940
20260129_163750,0.7500,0.0000,0.5000,0.2500,56.3719,1307252.3727,2415.1582,574.3401,0.0396,286.1701,66.4848,49.9631,31.8330,0.0169,568.1838,100.0000,0.1560,1.3892,367.0260,0.1797,213.3847,3.4209,0.7369,38.3192,50.0000,61.6808,50.3557,68.7079,84.2352,80.1413,50.0000,50.0000,100.0000,50.0000,61.6808,75.0919,13.0950,10.2591,58.3839
20260129_163910,0.7500,0.0000,0.5000,0.5000,57.5032,1307252.3727,2741.5790,665.4806,0.0396,331.7403,66.4848,49.9631,31.8330,0.0169,568.1838,100.0000,0.0525,1.3277,427.1384,0.1544,425.7144,2.8687,0.6572,44.3957,50.0000,55.6043,50.3557,81.2166,88.1149,82.7881,50.0000,50.0000,100.0000,50.0000,55.6043,50.3069,11.2521,8.6374,91.7745
20260129_164124,0.7500,0.0000,0.5000,0.7500,50.1222,1307252.3727,3067.9998,756.6211,0.0396,377.3105,66.4848,49.9631,31.8330,0.0169,568.1838,100.0000,0.1622,1.2830,487.2508,0.1354,637.3846,3.1524,0.5684,50.4722,50.0000,49.5278,50.3557,74.7896,92.4324,35.5613,50.0000,50.0000,100.0000,50.0000,49.5278,25.5990,9.8639,7.4584,56.3668
20260129_164232,0.7500,0.0000,0.5000,1.0000,48.6440,1307252.3727,3394.4206,847.7615,0.0396,422.8808,66.4848,49.9631,31.8330,0.0169,568.1838,100.0000,0.2234,1.2490,547.3632,0.1205,848.6152,2.4468,0.5000,56.5487,50.0000,43.4513,50.3557,90.7736,95.7566,45.0483,50.0000,50.0000,100.0000,50.0000,43.4513,0.9423,8.7806,6.5626,36.6322
20260129_164407,0.7500,0.0000,0.7500,0.0000,60.3756,1307252.3727,2427.0732,577.6669,0.0396,287.8335,66.3209,49.9631,31.8330,0.0169,568.1838,100.0000,0.1717,1.7188,369.2202,0.1786,0.0000,2.5074,0.5760,38.5410,50.0000,61.4590,62.8388,89.4020,92.0622,74.9814,50.0000,50.0000,100.0000,50.0000,61.4590,100.0000,13.0172,18.9460,53.3027
20260129_164500,0.7500,0.0000,0.7500,0.2500,55.9968,1307252.3727,2753.4940,668.8074,0.0396,333.4037,66.3209,49.9631,31.8330,0.0169,568.1838,100.0000,0.1306,1.5838,429.3326,0.1536,213.9506,3.8816,0.8430,44.6175,50.0000,55.3825,62.8388,58.2706,79.0741,72.1859,50.0000,50.0000,100.0000,50.0000,55.3825,75.0258,11.1946,15.3887,66.5884
20260129_164613,0.7500,0.0000,0.7500,0.5000,53.3340,1307252.3727,3079.9148,759.9479,0.0396,378.9739,66.3209,49.9631,31.8330,0.0169,568.1838,100.0000,0.2028,1.4916,489.4450,0.1348,426.8366,2.8215,0.5299,50.6940,50.0000,49.3060,62.8388,82.2870,94.3025,48.3792,50.0000,50.0000,100.0000,50.0000,49.3060,50.1759,9.8197,12.9561,43.2791
20260129_164717,0.7500,0.0000,0.7500,0.7500,54.3041,1307252.3727,3406.3356,851.0883,0.0396,424.5442,66.3209,49.9631,31.8330,0.0169,568.1838,100.0000,0.1057,1.4245,549.5574,0.1200,639.0128,3.0034,0.5329,56.7705,50.0000,43.2295,62.8388,78.1650,94.1588,70.5056,50.0000,50.0000,100.0000,50.0000,43.2295,25.4089,8.7456,11.1875,74.6258
20260129_164845,0.7500,0.0000,0.7500,1.0000,46.2647,1307252.3727,3732.7564,942.2288,0.0396,470.1144,66.3209,49.9631,31.8330,0.0169,568.1838,100.0000,0.3273,1.3735,609.6698,0.1082,850.6921,3.0622,0.6277,62.8470,50.0000,37.1530,62.8388,76.8344,89.5468,52.3494,50.0000,50.0000,100.0000,50.0000,37.1530,0.6999,7.8833,9.8438,3.0859
20260129_164953,0.7500,0.0000,1.0000,0.0000,62.4631,1307252.3727,2765.4090,672.1342,0.0396,335.0671,66.2061,49.9631,31.8330,0.0169,568.1838,100.0000,0.1237,1.9584,431.5268,0.1528,0.0000,2.2976,0.5137,44.8393,50.0000,55.1607,71.5816,94.1547,95.0907,78.2305,50.0000,50.0000,100.0000,50.0000,55.1607,100.0000,11.1377,25.2614,68.7919
20260129_165107,0.7500,0.0000,1.0000,0.2500,55.4282,1307252.3727,3091.8298,763.2747,0.0396,380.6373,66.2061,49.9631,31.8330,0.0169,568.1838,100.0000,0.2149,1.7785,491.6392,0.1342,214.3751,2.7707,0.5880,50.9158,50.0000,49.0842,71.5816,83.4375,91.4808,46.6320,50.0000,50.0000,100.0000,50.0000,49.0842,74.9763,9.7759,20.5183,39.3643
20260129_165236,0.7500,0.0000,1.0000,0.5000,58.5820,1307252.3727,3418.2506,854.4151,0.0396,426.2076,66.2061,49.9631,31.8330,0.0169,568.1838,100.0000,0.0510,1.6554,551.7516,0.1195,427.7095,2.6200,0.5268,56.9923,50.0000,43.0077,71.5816,86.8511,94.4532,73.0929,50.0000,50.0000,100.0000,50.0000,43.0077,50.0741,8.7108,17.2747,92.2661
20260129_165427,0.7500,0.0000,1.0000,0.7500,52.4146,1307252.3727,3744.6714,945.5556,0.0396,471.7778,66.2061,49.9631,31.8330,0.0169,568.1838,100.0000,0.1039,1.5659,611.8640,0.1078,640.3154,2.7415,0.5420,63.0688,50.0000,36.9312,71.5816,84.0990,93.7165,29.0781,50.0000,50.0000,100.0000,50.0000,36.9312,25.2569,7.8550,14.9167,75.1984
20260129_165603,0.7500,0.0000,1.0000,1.0000,51.2731,1307252.3727,4071.0922,1036.6961,0.0396,517.3480,66.2061,49.9631,31.8330,0.0169,568.1838,100.0000,0.1629,1.4980,671.9764,0.0982,852.3914,2.4760,0.5180,69.1453,50.0000,30.8547,71.5816,90.1133,94.8853,56.0000,50.0000,50.0000,100.0000,50.0000,30.8547,0.5015,7.1523,13.1251,56.1559
20260129_165712,0.7500,0.2500,0.0000,0.0000,54.6862,1307252.3727,1738.4865,385.4056,0.0396,191.7028,67.1459,49.9631,31.8330,0.0169,568.1838,76.9954,0.1268,1.0000,242.4127,0.2721,0.0000,2.5101,0.5672,25.7226,50.0000,74.2774,0.0027,89.3412,92.4897,64.2900,50.0000,50.0000,66.9449,50.0000,74.2774,100.0000,19.8265,0.0000,67.8062
20260129_165907,0.7500,0.2500,0.0000,0.2500,49.3938,1307252.3727,2064.9073,476.5460,0.0396,237.2730,67.1459,49.9631,31.8330,0.0169,568.1838,73.6680,0.1273,1.0000,302.5251,0.2180,211.0616,3.0143,0.6195,31.7991,50.0000,68.2009,0.0027,77.9195,89.9445,33.1896,50.0000,50.0000,62.1638,50.0000,68.2009,75.3631,15.8869,0.0000,67.6294
20260129_170015,0.7500,0.2500,0.0000,0.5000,48.9826,1307252.3727,2391.3281,567.6865,0.0396,282.8432,67.1459,49.9631,31.8330,0.0169,568.1838,76.8077,0.1286,1.0000,362.6375,0.1819,421.6666,2.5101,0.5703,37.8756,50.0000,62.1244,0.0027,89.3412,92.3370,41.9851,50.0000,50.0000,66.6752,50.0000,62.1244,50.7794,13.2535,0.0000,67.2236
20260129_170132,0.7500,0.2500,0.0000,0.7500,48.8909,1307252.3727,2717.7489,658.8270,0.0396,328.4135,67.1459,49.9631,31.8330,0.0169,568.1838,72.7479,0.0463,1.0000,422.7499,0.1560,632.0108,2.6942,0.5568,43.9521,50.0000,56.0479,0.0027,85.1691,92.9949,55.8067,50.0000,50.0000,60.8416,50.0000,56.0479,26.2262,11.3689,0.0000,93.7961
20260129_170306,0.7500,0.2500,0.0000,1.0000,42.9288,1307252.3727,3044.1697,749.9674,0.0396,373.9837,67.1459,49.9631,31.8330,0.0169,568.1838,71.4727,0.1517,1.0000,482.8623,0.1366,842.1919,2.6795,0.6154,50.0286,50.0000,49.9714,0.0027,85.5036,90.1475,30.8104,50.0000,50.0000,59.0093,50.0000,49.9714,1.6921,9.9536,0.0000,59.7704
20260129_170422,0.7500,0.2500,0.2500,0.0000,52.0604,1307252.3727,2076.8224,479.8729,0.0396,238.9364,66.7338,49.9631,31.8330,0.0169,568.1838,100.0000,0.2179,1.1946,304.7194,0.2164,0.0000,4.5814,0.9682,32.0209,50.0000,67.9791,31.3909,42.4199,72.9880,58.8922,50.0000,50.0000,100.0000,50.0000,67.9791,100.0000,15.7725,5.1296,38.3942
20260129_170545,0.7500,0.2500,0.2500,0.2500,55.9141,1307252.3727,2403.2431,571.0133,0.0396,284.5067,66.7338,49.9631,31.8330,0.0169,568.1838,100.0000,0.1648,1.1639,364.8317,0.1808,212.1090,2.6971,0.6230,38.0974,50.0000,61.9026,31.3909,85.1048,89.7752,78.1784,50.0000,50.0000,100.0000,50.0000,61.9026,75.2408,13.1737,4.3187,55.5407
20260129_170707,0.7500,0.2500,0.2500,0.5000,52.8510,1307252.3727,2729.6639,662.1538,0.0396,330.0769,66.7338,49.9631,31.8330,0.0169,568.1838,100.0000,0.1430,1.1415,424.9441,0.1552,423.5274,3.1169,0.5566,44.1739,50.0000,55.8261,31.3909,75.5950,93.0034,61.6283,50.0000,50.0000,100.0000,50.0000,55.8261,50.5622,11.3102,3.7292,62.5704
20260129_170844,0.7500,0.2500,0.2500,0.7500,44.5345,1307252.3727,3056.0847,753.2942,0.0396,375.6471,66.7338,49.9631,31.8330,0.0169,568.1838,100.0000,0.2414,1.1245,485.0565,0.1360,634.5142,4.1191,0.9166,50.2504,50.0000,49.7496,31.3909,52.8924,75.4980,33.0855,50.0000,50.0000,100.0000,50.0000,49.7496,25.9340,9.9085,3.2813,30.8115
20260129_171018,0.7500,0.2500,0.2500,1.0000,46.1322,1307252.3727,3382.5055,844.4347,0.0396,421.2174,66.7338,49.9631,31.8330,0.0169,568.1838,100.0000,0.1842,1.1111,545.1689,0.1210,845.2133,3.5025,0.6538,56.3269,50.0000,43.6731,31.3909,66.8603,88.2804,45.5539,50.0000,50.0000,100.0000,50.0000,43.6731,1.3394,8.8160,2.9294,49.2722
20260129_171126,0.7500,0.2500,0.5000,0.0000,58.8869,1307252.3727,2415.1582,574.3401,0.0396,286.1701,66.4848,49.9631,31.8330,0.0169,568.1838,100.0000,0.1673,1.3892,367.0260,0.1797,0.0000,2.6153,0.5769,38.3192,50.0000,61.6808,50.3557,86.9572,92.0191,73.0929,50.0000,50.0000,100.0000,50.0000,61.6808,100.0000,13.0950,10.2591,54.7301
20260129_171241,0.7500,0.2500,0.5000,0.2500,54.4243,1307252.3727,2741.5790,665.4806,0.0396,331.7403,66.4848,49.9631,31.8330,0.0169,568.1838,100.0000,0.1793,1.3277,427.1384,0.1544,212.8572,3.5164,0.6402,44.3957,50.0000,55.6043,50.3557,66.5451,88.9419,63.4349,50.0000,50.0000,100.0000,50.0000,55.6043,75.1535,11.2521,8.6374,50.8646
20260129_193718,0.7500,0.2500,0.5000,0.5000,53.5893,1307252.3727,3067.9998,756.6211,0.0396,377.3105,66.4848,49.9631,31.8330,0.0169,568.1838,100.0000,0.1751,1.2830,487.2508,0.1354,424.9231,3.1200,0.5767,50.4722,50.0000,49.5278,50.3557,75.5235,92.0285,70.0743,50.0000,50.0000,100.0000,50.0000,49.5278,50.3993,9.8639,7.4584,52.1976
20260129_193822,0.7500,0.2500,0.5000,0.7500,49.0334,1307252.3727,3394.4206,847.7615,0.0396,422.8808,66.4848,49.9631,31.8330,0.0169,568.1838,100.0000,0.1949,1.2490,547.3632,0.1205,636.4614,3.1426,0.6115,56.5487,50.0000,43.4513,50.3557,75.0124,90.3339,38.5204,50.0000,50.0000,100.0000,50.0000,43.4513,25.7067,8.7806,6.5626,45.8112
20260129_193928,0.7500,0.2500,0.5000,1.0000,54.3830,1307252.3727,3720.8414,938.9020,0.0396,468.4510,66.4848,49.9631,31.8330,0.0169,568.1838,100.0000,0.0463,1.2223,607.4756,0.1086,847.6305,2.3381,0.4895,62.6252,50.0000,37.3748,50.3557,93.2368,96.2695,84.2825,50.0000,50.0000,100.0000,50.0000,37.3748,1.0572,7.9118,5.8589,93.7815
20260129_194051,0.7500,0.2500,0.7500,0.0000,59.0459,1307252.3727,2753.4940,668.8074,0.0396,333.4037,66.3209,49.9631,31.8330,0.0169,568.1838,100.0000,0.1177,1.5838,429.3326,0.1536,0.0000,2.9127,0.5240,44.6175,50.0000,55.3825,62.8388,80.2193,94.5902,54.3717,50.0000,50.0000,100.0000,50.0000,55.3825,100.0000,11.1946,15.3887,70.7478
20260129_194202,0.7500,0.2500,0.7500,0.2500,56.7848,1307252.3727,3079.9148,759.9479,0.0396,378.9739,66.3209,49.9631,31.8330,0.0169,568.1838,100.0000,0.1205,1.4916,489.4450,0.1348,213.4183,2.6347,0.5535,50.6940,50.0000,49.3060,62.8388,86.5167,93.1588,49.0335,50.0000,50.0000,100.0000,50.0000,49.3060,75.0880,9.8197,12.9561,69.8393
20260129_194356,0.7500,0.2500,0.7500,0.5000,52.9289,1307252.3727,3406.3356,851.0883,0.0396,424.5442,66.3209,49.9631,31.8330,0.0169,568.1838,100.0000,0.2070,1.4245,549.5574,0.1200,426.0085,2.5726,0.5427,56.7705,50.0000,43.2295,62.8388,87.9241,93.6824,47.0706,50.0000,50.0000,100.0000,50.0000,43.2295,50.2726,8.7456,11.1875,41.9118
20260129_194458,0.7500,0.2500,0.7500,0.7500,52.7862,1307252.3727,3732.7564,942.2288,0.0396,470.1144,66.3209,49.9631,31.8330,0.0169,568.1838,100.0000,0.1015,1.3735,609.6698,0.1082,638.0191,2.6286,0.6064,62.8470,50.0000,37.1530,62.8388,86.6549,90.5811,48.1264,50.0000,50.0000,100.0000,50.0000,37.1530,25.5249,7.8833,9.8438,75.9726
20260129_194619,0.7500,0.2500,0.7500,1.0000,51.2739,1307252.3727,4059.1772,1033.3693,0.0396,515.6846,66.3209,49.9631,31.8330,0.0169,568.1838,100.0000,0.1359,1.3334,669.7822,0.0985,849.6081,3.0651,0.5888,68.9235,50.0000,31.0765,62.8388,76.7679,91.4394,76.6097,50.0000,50.0000,100.0000,50.0000,31.0765,0.8264,7.1758,8.7883,64.8593
20260129_194743,0.7500,0.2500,1.0000,0.0000,55.1866,1307252.3727,3091.8298,763.2747,0.0396,380.6373,66.2061,49.9631,31.8330,0.0169,568.1838,100.0000,0.2625,1.7785,491.6392,0.1342,0.0000,2.8560,0.5797,50.9158,50.0000,49.0842,71.5816,81.5047,91.8820,34.6245,50.0000,50.0000,100.0000,50.0000,49.0842,100.0000,9.7759,20.5183,24.0148
20260129_194907,0.7500,0.2500,1.0000,0.2500,58.2559,1307252.3727,3418.2506,854.4151,0.0396,426.2076,66.2061,49.9631,31.8330,0.0169,568.1838,100.0000,0.0448,1.6554,551.7516,0.1195,213.8547,2.9261,0.6003,56.9923,50.0000,43.0077,71.5816,79.9158,90.8802,51.4126,50.0000,50.0000,100.0000,50.0000,43.0077,75.0370,8.7108,17.2747,94.2737
20260129_195035,0.7500,0.2500,1.0000,0.5000,51.2496,1307252.3727,3744.6714,945.5556,0.0396,471.7778,66.2061,49.9631,31.8330,0.0169,568.1838,100.0000,0.2495,1.5659,611.8640,0.1078,426.8769,2.7072,0.5181,63.0688,50.0000,36.9312,71.5816,84.8761,94.8787,30.5725,50.0000,50.0000,100.0000,50.0000,36.9312,50.1712,7.8550,14.9167,28.2111
20260129_195224,0.7500,0.2500,1.0000,0.7500,52.0428,1307252.3727,4071.0922,1036.6961,0.0396,517.3480,66.2061,49.9631,31.8330,0.0169,568.1838,100.0000,0.1140,1.4980,671.9764,0.0982,639.2936,2.9053,0.6415,69.1453,50.0000,30.8547,71.5816,80.3879,88.8756,43.4052,50.0000,50.0000,100.0000,50.0000,30.8547,25.3761,7.1523,13.1251,71.9268
20260129_195317,0.7500,0.2500,1.0000,1.0000,49.0916,1307252.3727,4397.5130,1127.8366,0.0396,562.9183,66.2061,49.9631,31.8330,0.0169,568.1838,100.0000,0.2011,1.4446,732.0888,0.0901,851.2562,2.4760,0.4384,75.2218,50.0000,24.7782,71.5816,90.1133,98.7540,37.5167,50.0000,50.0000,100.0000,50.0000,24.7782,0.6340,6.5650,11.7177,43.8049
20260129_195539,0.7500,0.5000,0.0000,0.0000,45.9877,1307252.3727,2064.9073,476.5460,0.0396,237.2730,67.1459,49.9631,31.8330,0.0170,568.1838,52.7324,0.2114,1.0000,302.5251,0.2180,0.0000,2.9232,0.5068,31.7991,50.0000,68.2009,0.0027,79.9826,95.4268,3.7249,50.0000,50.0000,32.0816,50.0000,68.2009,100.0000,15.8869,0.0000,40.4975
20260129_195649,0.7500,0.5000,0.0000,0.2500,48.9641,1307252.3727,2391.3281,567.6865,0.0396,282.8432,67.1459,49.9631,31.8330,0.0169,568.1838,32.7602,0.0283,1.0000,362.6375,0.1819,210.8333,2.4775,0.4524,37.8756,50.0000,62.1244,0.0027,90.0776,98.0746,41.5093,50.0000,50.0000,3.3836,50.0000,62.1244,75.3897,13.2535,0.0000,99.6102
20260129_195829,0.7500,0.5000,0.0000,0.5000,43.5864,1307252.3727,2717.7489,658.8270,0.0396,328.4135,67.1459,49.9631,31.8330,0.0170,568.1838,51.0175,0.1930,1.0000,422.7499,0.1560,421.3405,2.3864,0.4486,43.9521,50.0000,56.0479,0.0027,92.1427,98.2598,12.6989,50.0000,50.0000,29.6174,50.0000,56.0479,50.8175,11.3689,0.0000,46.4266
20260129_200020,0.7500,0.5000,0.0000,0.7500,40.4814,1307252.3727,3044.1697,749.9674,0.0396,373.9837,67.1459,49.9631,31.8330,0.0169,568.1838,33.0239,0.2447,1.0000,482.8623,0.1366,631.6439,2.1104,0.4128,50.0286,50.0000,49.9714,0.0027,98.3954,100.0000,29.5911,50.0000,50.0000,3.7625,50.0000,49.9714,26.2691,9.9536,0.0000,29.7560
20260129_200222,0.7500,0.5000,0.0000,1.0000,40.4765,1307252.3727,3370.5905,841.1079,0.0396,419.5539,67.1459,49.9631,31.8330,0.0169,568.1838,37.8276,0.1149,1.0000,542.9747,0.1215,841.8115,3.1513,0.4964,56.1051,50.0000,43.8949,0.0027,74.8152,95.9322,40.0669,50.0000,50.0000,10.6649,50.0000,43.8949,1.7365,8.8516,0.0000,71.6594
20260129_200332,0.7500,0.5000,0.2500,0.0000,55.2527,1307252.3727,2403.2431,571.0133,0.0396,284.5067,66.7338,49.9631,31.8330,0.0169,568.1838,100.0000,0.2624,1.1639,364.8317,0.1808,0.0000,3.0022,0.6087,38.0974,50.0000,61.9026,31.3909,78.1937,90.4699,80.5576,50.0000,50.0000,100.0000,50.0000,61.9026,100.0000,13.1737,4.3187,24.0368
20260129_200435,0.7500,0.5000,0.2500,0.2500,55.4387,1307252.3727,2729.6639,662.1538,0.0396,330.0769,66.7338,49.9631,31.8330,0.0169,568.1838,100.0000,0.1306,1.1415,424.9441,0.1552,211.7637,2.2999,0.4910,44.1739,50.0000,55.8261,31.3909,94.1019,96.1972,52.5948,50.0000,50.0000,100.0000,50.0000,55.8261,75.2811,11.3102,3.7292,66.5884
20260129_200630,0.7500,0.5000,0.2500,0.5000,54.2073,1307252.3727,3056.0847,753.2942,0.0396,375.6471,66.7338,49.9631,31.8330,0.0169,568.1838,100.0000,0.1070,1.1245,485.0565,0.1360,423.0095,3.1955,0.6125,50.2504,50.0000,49.7496,31.3909,73.8132,90.2858,84.0595,50.0000,50.0000,100.0000,50.0000,49.7496,50.6227,9.9085,3.2813,74.2061
20260129_200805,0.7500,0.5000,0.2500,0.7500,51.0526,1307252.3727,3382.5055,844.4347,0.0396,421.2174,66.7338,49.9631,31.8330,0.0169,568.1838,100.0000,0.1201,1.1111,545.1689,0.1210,633.9100,2.5769,0.5918,56.3269,50.0000,43.6731,31.3909,87.8261,91.2913,54.9591,50.0000,50.0000,100.0000,50.0000,43.6731,26.0045,8.8160,2.9294,69.9516
20260129_200910,0.7500,0.5000,0.2500,1.0000,48.9291,1307252.3727,3708.9263,935.5752,0.0396,466.7876,66.7338,49.9631,31.8330,0.0169,568.1838,100.0000,0.1182,1.1004,605.2813,0.1090,844.5688,2.9003,0.5030,62.4034,50.0000,37.5966,31.3909,80.5010,95.6143,55.1970,50.0000,50.0000,100.0000,50.0000,37.5966,1.4146,7.9404,2.6457,70.5643
20260129_201007,0.7500,0.5000,0.5000,0.0000,59.4385,1307252.3727,2741.5790,665.4806,0.0396,331.7403,66.4848,49.9631,31.8330,0.0169,568.1838,100.0000,0.0966,1.3277,427.1384,0.1544,0.0000,2.4684,0.5017,44.3957,50.0000,55.6043,50.3557,90.2845,95.6780,61.6654,50.0000,50.0000,100.0000,50.0000,55.6043,100.0000,11.2521,8.6374,77.5381
20260129_201152,0.7500,0.5000,0.5000,0.2500,52.4238,1307252.3727,3067.9998,756.6211,0.0396,377.3105,66.4848,49.9631,31.8330,0.0169,568.1838,100.0000,0.1678,1.2830,487.2508,0.1354,212.4615,3.4625,0.6587,50.4722,50.0000,49.5278,50.3557,67.7646,88.0416,35.9851,50.0000,50.0000,100.0000,50.0000,49.5278,75.1997,9.8639,7.4584,54.5838
20260129_201254,0.7500,0.5000,0.5000,0.5000,52.2602,1307252.3727,3394.4206,847.7615,0.0396,422.8808,66.4848,49.9631,31.8330,0.0169,568.1838,100.0000,0.1743,1.2490,547.3632,0.1205,424.3076,3.0896,0.5965,56.5487,50.0000,43.4513,50.3557,76.2137,91.0630,56.7955,50.0000,50.0000,100.0000,50.0000,43.4513,50.4711,8.7806,6.5626,52.4697
